Project,Absolute Path,Feature
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrayInitField.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrays.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrays2.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrays3.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestArrays4.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestFillArrayData.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestMultiDimArrayFill.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestRedundantType.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\arrays\TestRedundantType.java","assertEquals"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBitwiseAnd.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBitwiseOr.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBooleanToByte.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBooleanToChar.java","Test"
"v1.2.0 jadx","C:\JUnit5Projects\v1.2.0 jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestBooleanToDouble.java","Test"
